TransactionID	CardID	 TransactionAmount 	 TransactionRevenue 	TransactionDate	SettlementDate	AssignedFeePercentage
13171	1143.00	 85 623.00 	 898.74 Kè 	26.07.2023	2023-07-30	1.05%
13172	1170.00	 78 966.00 	 1 238.95 Kè 	26.07.2023	2023-07-30	1.57%
13173	1170.00	 65 917.00 	 1 175.62 Kè 	15.07.2023	2023-07-17	1.78%
13174	1065.00	 56 566.00 	 955.73 Kè 	03.07.2023	2023-07-06	1.69%
13175	1190.00	 67 481.00 	 847.48 Kè 	28.07.2023	2023-07-30	1.26%
13176	1125.00	 39 150.00 	 395.21 Kè 	01.07.2023	2023-07-03	1.01%
13177	1008.00	 52 748.00 	 710.97 Kè 	08.07.2023	2023-07-11	1.35%
13178	1002.00	 19 265.00 	 257.41 Kè 	05.07.2023	2023-07-06	1.34%
13179	1137.00	 27 035.00 	 361.94 Kè 	04.07.2023	2023-07-08	1.34%
13180	1003.00	 54 454.00 	 805.35 Kè 	26.07.2023	2023-07-28	1.48%
13181	1170.00	 42 348.00 	 699.80 Kè 	23.07.2023	2023-07-26	1.65%
13182	1154.00	 44 173.00 	 634.03 Kè 	13.07.2023	2023-07-16	1.44%
13183	1175.00	 3 936.00 	 47.33 Kè 	24.07.2023	2023-07-28	1.20%
13184	1070.00	 72 597.00 	 895.05 Kè 	15.07.2023	2023-07-17	1.23%
13185	1157.00	 97 441.00 	 1 652.50 Kè 	09.07.2023	2023-07-13	1.70%
13186	1061.00	 59 370.00 	 1 057.68 Kè 	15.07.2023	2023-07-16	1.78%
13187	1126.00	 23 116.00 	 313.85 Kè 	12.07.2023	2023-07-16	1.36%
13188	1106.00	 7 783.00 	 90.54 Kè 	04.07.2023	2023-07-07	1.16%
13189	1046.00	 38 650.00 	 449.63 Kè 	16.07.2023	2023-07-20	1.16%
13190	1048.00	 61 193.00 	 633.16 Kè 	19.07.2023	2023-07-20	1.03%
13191	1092.00	 31 210.00 	 575.05 Kè 	16.07.2023	2023-07-18	1.84%
13192	1049.00	 62 579.00 	 722.28 Kè 	21.07.2023	2023-07-22	1.15%
13193	1097.00	 88 771.00 	 1 141.28 Kè 	09.07.2023	2023-07-13	1.29%
13194	1159.00	 79 420.00 	 876.98 Kè 	28.07.2023	2023-07-31	1.10%
13195	1112.00	 8 785.00 	 158.07 Kè 	16.07.2023	2023-07-20	1.80%
13196	1116.00	 93 187.00 	 939.76 Kè 	25.07.2023	2023-07-28	1.01%
13197	1130.00	 55 973.00 	 1 081.55 Kè 	25.07.2023	2023-07-28	1.93%
13198	1174.00	 31 411.00 	 321.75 Kè 	04.07.2023	2023-07-07	1.02%
13199	1016.00	 67 874.00 	 897.17 Kè 	09.07.2023	2023-07-13	1.32%
13200	1106.00	 69 057.00 	 1 040.98 Kè 	25.07.2023	2023-07-28	1.51%
13201	1087.00	 88 015.00 	 934.39 Kè 	14.07.2023	2023-07-18	1.06%
13202	1119.00	 14 784.00 	 271.09 Kè 	22.07.2023	2023-07-24	1.83%
13203	1058.00	 74 194.00 	 1 404.73 Kè 	26.07.2023	2023-07-28	1.89%
13204	1066.00	 90 087.00 	 1 766.58 Kè 	28.07.2023	2023-07-30	1.96%
13205	1148.00	 62 621.00 	 664.48 Kè 	08.07.2023	2023-07-09	1.06%
13206	1194.00	 66 009.00 	 1 025.17 Kè 	24.07.2023	2023-07-25	1.55%
13207	1196.00	 62 183.00 	 980.25 Kè 	23.07.2023	2023-07-24	1.58%
13208	1155.00	 42 636.00 	 555.22 Kè 	01.07.2023	2023-07-02	1.30%
13209	1138.00	 11 236.00 	 195.60 Kè 	06.07.2023	2023-07-10	1.74%
13210	1079.00	 93 740.00 	 1 323.82 Kè 	21.07.2023	2023-07-22	1.41%
13211	1010.00	 10 524.00 	 129.76 Kè 	14.07.2023	2023-07-16	1.23%
13212	1098.00	 20 723.00 	 365.73 Kè 	23.07.2023	2023-07-24	1.76%
13213	1048.00	 71 621.00 	 807.23 Kè 	08.07.2023	2023-07-10	1.13%
13214	1145.00	 70 180.00 	 1 144.80 Kè 	15.07.2023	2023-07-18	1.63%
13215	1059.00	 11 536.00 	 210.17 Kè 	25.07.2023	2023-07-26	1.82%
13216	1162.00	 43 692.00 	 733.88 Kè 	23.07.2023	2023-07-26	1.68%
13217	1179.00	 26 479.00 	 455.50 Kè 	11.07.2023	2023-07-12	1.72%
13218	1072.00	 6 057.00 	 68.12 Kè 	04.07.2023	2023-07-07	1.12%
13219	1022.00	 36 604.00 	 632.86 Kè 	05.07.2023	2023-07-09	1.73%
13220	1105.00	 36 656.00 	 372.83 Kè 	01.07.2023	2023-07-03	1.02%
13221	1069.00	 52 163.00 	 600.94 Kè 	12.07.2023	2023-07-13	1.15%
13222	1078.00	 68 008.00 	 1 275.87 Kè 	03.07.2023	2023-07-04	1.88%
13223	1065.00	 7 393.00 	 137.38 Kè 	25.07.2023	2023-07-26	1.86%
13224	1136.00	 57 795.00 	 629.38 Kè 	01.07.2023	2023-07-05	1.09%
13225	1177.00	 74 078.00 	 1 011.82 Kè 	16.07.2023	2023-07-17	1.37%
13226	1012.00	 16 291.00 	 217.95 Kè 	09.07.2023	2023-07-10	1.34%
13227	1096.00	 39 980.00 	 451.20 Kè 	17.07.2023	2023-07-19	1.13%
13228	1094.00	 75 240.00 	 815.11 Kè 	26.07.2023	2023-07-27	1.08%
13229	1132.00	 17 734.00 	 220.68 Kè 	25.07.2023	2023-07-29	1.24%
13230	1117.00	 31 815.00 	 380.65 Kè 	15.07.2023	2023-07-16	1.20%
13231	1049.00	 77 232.00 	 1 498.37 Kè 	05.07.2023	2023-07-08	1.94%
13232	1100.00	 61 600.00 	 1 077.59 Kè 	24.07.2023	2023-07-27	1.75%
13233	1131.00	 63 340.00 	 1 195.56 Kè 	27.07.2023	2023-07-28	1.89%
13234	1154.00	 47 961.00 	 746.37 Kè 	07.07.2023	2023-07-08	1.56%
13235	1109.00	 28 288.00 	 315.10 Kè 	20.07.2023	2023-07-21	1.11%
13236	1016.00	 61 546.00 	 671.79 Kè 	26.07.2023	2023-07-30	1.09%
13237	1120.00	 8 064.00 	 109.05 Kè 	10.07.2023	2023-07-14	1.35%
13238	1170.00	 4 651.00 	 86.85 Kè 	12.07.2023	2023-07-14	1.87%
13239	1018.00	 32 323.00 	 573.27 Kè 	24.07.2023	2023-07-27	1.77%
13240	1045.00	 26 871.00 	 338.98 Kè 	19.07.2023	2023-07-22	1.26%
13241	1183.00	 4 040.00 	 54.85 Kè 	24.07.2023	2023-07-27	1.36%
13242	1113.00	 89 346.00 	 1 320.37 Kè 	22.07.2023	2023-07-26	1.48%
13243	1046.00	 51 716.00 	 1 007.93 Kè 	03.07.2023	2023-07-04	1.95%
13244	1134.00	 51 048.00 	 1 018.53 Kè 	25.07.2023	2023-07-28	2.00%
13245	1073.00	 65 084.00 	 1 298.81 Kè 	22.07.2023	2023-07-26	2.00%
13246	1021.00	 81 725.00 	 1 581.43 Kè 	16.07.2023	2023-07-17	1.94%
13247	1135.00	 75 850.00 	 1 424.80 Kè 	09.07.2023	2023-07-12	1.88%
13248	1087.00	 49 048.00 	 815.72 Kè 	10.07.2023	2023-07-11	1.66%
13249	1014.00	 81 762.00 	 1 337.24 Kè 	16.07.2023	2023-07-18	1.64%
13250	1122.00	 66 673.00 	 835.28 Kè 	03.07.2023	2023-07-07	1.25%
13251	1199.00	 88 330.00 	 1 243.80 Kè 	18.07.2023	2023-07-21	1.41%
13252	1105.00	 30 773.00 	 411.31 Kè 	08.07.2023	2023-07-12	1.34%
13253	1052.00	 48 744.00 	 857.02 Kè 	23.07.2023	2023-07-25	1.76%
13254	1197.00	 69 710.00 	 1 235.68 Kè 	06.07.2023	2023-07-08	1.77%
13255	1144.00	 54 298.00 	 627.36 Kè 	10.07.2023	2023-07-13	1.16%
13256	1172.00	 30 875.00 	 587.35 Kè 	07.07.2023	2023-07-10	1.90%
13257	1171.00	 29 946.00 	 471.82 Kè 	10.07.2023	2023-07-13	1.58%
13258	1068.00	 97 274.00 	 1 867.49 Kè 	07.07.2023	2023-07-08	1.92%
13259	1033.00	 18 133.00 	 331.99 Kè 	02.07.2023	2023-07-04	1.83%
13260	1045.00	 87 477.00 	 1 614.70 Kè 	16.07.2023	2023-07-20	1.85%
13261	1031.00	 93 742.00 	 1 681.29 Kè 	17.07.2023	2023-07-19	1.79%
13262	1108.00	 66 098.00 	 1 042.46 Kè 	28.07.2023	2023-07-30	1.58%
13263	1105.00	 91 515.00 	 1 015.37 Kè 	25.07.2023	2023-07-29	1.11%
13264	1145.00	 14 587.00 	 171.94 Kè 	14.07.2023	2023-07-18	1.18%
13265	1057.00	 72 674.00 	 1 186.43 Kè 	03.07.2023	2023-07-06	1.63%
13266	1196.00	 14 035.00 	 172.56 Kè 	13.07.2023	2023-07-17	1.23%
13267	1190.00	 58 193.00 	 823.30 Kè 	21.07.2023	2023-07-23	1.41%
13268	1058.00	 85 317.00 	 1 676.95 Kè 	20.07.2023	2023-07-23	1.97%
13269	1129.00	 49 824.00 	 718.92 Kè 	19.07.2023	2023-07-22	1.44%
13270	1174.00	 41 845.00 	 550.63 Kè 	16.07.2023	2023-07-18	1.32%
13271	1034.00	 79 247.00 	 1 327.03 Kè 	27.07.2023	2023-07-30	1.67%
13272	1199.00	 71 122.00 	 841.32 Kè 	19.07.2023	2023-07-20	1.18%
13273	1125.00	 36 326.00 	 605.14 Kè 	28.07.2023	2023-07-31	1.67%
13274	1084.00	 73 475.00 	 827.15 Kè 	03.07.2023	2023-07-06	1.13%
13275	1091.00	 41 941.00 	 791.81 Kè 	21.07.2023	2023-07-23	1.89%
13276	1027.00	 78 383.00 	 1 507.41 Kè 	04.07.2023	2023-07-06	1.92%
13277	1181.00	 37 507.00 	 735.78 Kè 	13.07.2023	2023-07-14	1.96%
13278	1110.00	 15 393.00 	 260.23 Kè 	03.07.2023	2023-07-07	1.69%
13279	1062.00	 69 181.00 	 1 129.84 Kè 	04.07.2023	2023-07-05	1.63%
13280	1117.00	 21 722.00 	 284.43 Kè 	01.07.2023	2023-07-05	1.31%
13281	1099.00	 45 677.00 	 686.52 Kè 	17.07.2023	2023-07-18	1.50%
13282	1111.00	 96 586.00 	 1 075.78 Kè 	11.07.2023	2023-07-15	1.11%
13283	1056.00	 90 018.00 	 1 673.12 Kè 	05.07.2023	2023-07-06	1.86%
13284	1100.00	 90 309.00 	 1 671.94 Kè 	11.07.2023	2023-07-15	1.85%
13285	1063.00	 9 416.00 	 161.76 Kè 	18.07.2023	2023-07-21	1.72%
13286	1075.00	 6 848.00 	 102.17 Kè 	15.07.2023	2023-07-19	1.49%
13287	1055.00	 69 029.00 	 1 313.05 Kè 	12.07.2023	2023-07-16	1.90%
13288	1077.00	 12 965.00 	 157.75 Kè 	12.07.2023	2023-07-15	1.22%
13289	1192.00	 38 095.00 	 548.47 Kè 	08.07.2023	2023-07-11	1.44%
13290	1170.00	 89 502.00 	 1 541.48 Kè 	09.07.2023	2023-07-13	1.72%
13291	1115.00	 4 966.00 	 93.53 Kè 	19.07.2023	2023-07-20	1.88%
13292	1139.00	 54 139.00 	 1 069.95 Kè 	12.07.2023	2023-07-13	1.98%
13293	1055.00	 80 856.00 	 1 285.08 Kè 	02.07.2023	2023-07-04	1.59%
13294	1094.00	 85 802.00 	 1 477.77 Kè 	05.07.2023	2023-07-07	1.72%
13295	1059.00	 7 877.00 	 86.53 Kè 	12.07.2023	2023-07-13	1.10%
13296	1018.00	 33 342.00 	 470.66 Kè 	10.07.2023	2023-07-13	1.41%
13297	1094.00	 17 520.00 	 247.86 Kè 	26.07.2023	2023-07-29	1.41%
13298	1104.00	 23 668.00 	 419.63 Kè 	11.07.2023	2023-07-13	1.77%
13299	1067.00	 48 397.00 	 817.88 Kè 	19.07.2023	2023-07-23	1.69%
13300	1194.00	 78 460.00 	 1 509.47 Kè 	02.07.2023	2023-07-06	1.92%
13301	1036.00	 71 255.00 	 1 382.86 Kè 	12.07.2023	2023-07-14	1.94%
13302	1099.00	 14 855.00 	 226.75 Kè 	20.07.2023	2023-07-21	1.53%
13303	1172.00	 98 082.00 	 1 523.90 Kè 	02.07.2023	2023-07-06	1.55%
13304	1191.00	 43 037.00 	 754.83 Kè 	09.07.2023	2023-07-12	1.75%
13305	1095.00	 85 221.00 	 1 074.05 Kè 	05.07.2023	2023-07-09	1.26%
13306	1123.00	 87 220.00 	 1 210.09 Kè 	17.07.2023	2023-07-19	1.39%
13307	1055.00	 21 653.00 	 230.92 Kè 	08.07.2023	2023-07-10	1.07%
13308	1019.00	 35 191.00 	 668.88 Kè 	28.07.2023	2023-07-31	1.90%
13309	1037.00	 45 477.00 	 455.02 Kè 	16.07.2023	2023-07-19	1.00%
13310	1114.00	 65 529.00 	 681.64 Kè 	25.07.2023	2023-07-26	1.04%
13311	1001.00	 90 711.00 	 1 615.40 Kè 	22.07.2023	2023-07-23	1.78%
13312	1174.00	 78 155.00 	 1 098.83 Kè 	24.07.2023	2023-07-28	1.41%
13313	1157.00	 23 790.00 	 246.21 Kè 	26.07.2023	2023-07-29	1.03%
13314	1198.00	 83 663.00 	 1 264.83 Kè 	01.07.2023	2023-07-02	1.51%
13315	1135.00	 47 922.00 	 952.88 Kè 	07.07.2023	2023-07-09	1.99%
13316	1164.00	 91 913.00 	 1 472.32 Kè 	08.07.2023	2023-07-09	1.60%
13317	1179.00	 84 932.00 	 952.61 Kè 	17.07.2023	2023-07-18	1.12%
13318	1073.00	 53 183.00 	 857.32 Kè 	15.07.2023	2023-07-19	1.61%
13319	1113.00	 26 076.00 	 413.22 Kè 	20.07.2023	2023-07-23	1.58%
13320	1101.00	 30 990.00 	 575.96 Kè 	17.07.2023	2023-07-20	1.86%
13321	1051.00	 66 723.00 	 905.74 Kè 	02.07.2023	2023-07-05	1.36%
13322	1078.00	 39 535.00 	 459.74 Kè 	10.07.2023	2023-07-13	1.16%
13323	1107.00	 76 364.00 	 871.57 Kè 	24.07.2023	2023-07-27	1.14%
13324	1008.00	 14 660.00 	 178.76 Kè 	09.07.2023	2023-07-13	1.22%
13325	1119.00	 2 765.00 	 51.23 Kè 	18.07.2023	2023-07-22	1.85%
13326	1170.00	 72 762.00 	 1 124.23 Kè 	18.07.2023	2023-07-20	1.55%
13327	1029.00	 51 528.00 	 640.88 Kè 	28.07.2023	2023-08-01	1.24%
13328	1045.00	 17 177.00 	 232.08 Kè 	17.07.2023	2023-07-19	1.35%
13329	1185.00	 31 778.00 	 556.04 Kè 	26.07.2023	2023-07-28	1.75%
13330	1150.00	 75 980.00 	 1 254.15 Kè 	09.07.2023	2023-07-10	1.65%
13331	1069.00	 9 111.00 	 150.60 Kè 	19.07.2023	2023-07-20	1.65%
13332	1159.00	 37 662.00 	 599.73 Kè 	05.07.2023	2023-07-07	1.59%
13333	1156.00	 52 367.00 	 801.43 Kè 	24.07.2023	2023-07-28	1.53%
13334	1151.00	 53 786.00 	 626.08 Kè 	17.07.2023	2023-07-20	1.16%
13335	1025.00	 78 995.00 	 1 350.75 Kè 	12.07.2023	2023-07-15	1.71%
13336	1145.00	 57 887.00 	 857.96 Kè 	26.07.2023	2023-07-27	1.48%
13337	1181.00	 33 421.00 	 356.43 Kè 	24.07.2023	2023-07-27	1.07%
13338	1026.00	 50 007.00 	 686.29 Kè 	12.07.2023	2023-07-16	1.37%
13339	1167.00	 64 770.00 	 707.42 Kè 	11.07.2023	2023-07-14	1.09%
13340	1035.00	 45 478.00 	 561.94 Kè 	22.07.2023	2023-07-26	1.24%
13341	1150.00	 29 779.00 	 364.23 Kè 	08.07.2023	2023-07-12	1.22%
13342	1098.00	 66 094.00 	 1 253.35 Kè 	14.07.2023	2023-07-15	1.90%
13343	1001.00	 90 920.00 	 1 115.09 Kè 	18.07.2023	2023-07-20	1.23%
13344	1133.00	 88 555.00 	 1 513.74 Kè 	04.07.2023	2023-07-07	1.71%
13345	1099.00	 94 048.00 	 1 372.05 Kè 	26.07.2023	2023-07-27	1.46%
13346	1166.00	 30 944.00 	 498.14 Kè 	26.07.2023	2023-07-29	1.61%
13347	1176.00	 92 460.00 	 1 314.44 Kè 	09.07.2023	2023-07-10	1.42%
13348	1153.00	 49 696.00 	 732.00 Kè 	27.07.2023	2023-07-30	1.47%
13349	1138.00	 27 131.00 	 285.09 Kè 	02.07.2023	2023-07-05	1.05%
13350	1026.00	 83 941.00 	 1 634.44 Kè 	06.07.2023	2023-07-10	1.95%
13351	1113.00	 11 033.00 	 119.43 Kè 	24.07.2023	2023-07-26	1.08%
13352	1157.00	 20 789.00 	 295.35 Kè 	02.07.2023	2023-07-03	1.42%
13353	1070.00	 78 367.00 	 973.00 Kè 	12.07.2023	2023-07-16	1.24%
13354	1004.00	 40 168.00 	 726.06 Kè 	15.07.2023	2023-07-18	1.81%
13355	1080.00	 98 559.00 	 1 924.42 Kè 	15.07.2023	2023-07-19	1.95%
13356	1037.00	 32 525.00 	 483.58 Kè 	24.07.2023	2023-07-25	1.49%
13357	1094.00	 91 583.00 	 1 437.80 Kè 	28.07.2023	2023-08-01	1.57%
13358	1004.00	 30 593.00 	 338.18 Kè 	07.07.2023	2023-07-08	1.11%
13359	1063.00	 30 722.00 	 316.40 Kè 	05.07.2023	2023-07-06	1.03%
13360	1131.00	 62 241.00 	 995.24 Kè 	26.07.2023	2023-07-30	1.60%
13361	1144.00	 54 402.00 	 758.13 Kè 	11.07.2023	2023-07-14	1.39%
13362	1155.00	 79 433.00 	 924.28 Kè 	16.07.2023	2023-07-17	1.16%
13363	1159.00	 6 008.00 	 76.07 Kè 	28.07.2023	2023-07-29	1.27%
13364	1070.00	 79 863.00 	 1 499.49 Kè 	04.07.2023	2023-07-06	1.88%
13365	1049.00	 59 558.00 	 921.83 Kè 	13.07.2023	2023-07-14	1.55%
13366	1197.00	 21 871.00 	 363.05 Kè 	12.07.2023	2023-07-16	1.66%
13367	1179.00	 62 134.00 	 859.87 Kè 	06.07.2023	2023-07-09	1.38%
13368	1138.00	 15 215.00 	 250.62 Kè 	04.07.2023	2023-07-07	1.65%
13369	1103.00	 95 516.00 	 1 883.51 Kè 	20.07.2023	2023-07-23	1.97%
13370	1196.00	 66 358.00 	 1 057.47 Kè 	06.07.2023	2023-07-07	1.59%
13371	1143.00	 23 507.00 	 302.01 Kè 	14.07.2023	2023-07-17	1.28%
13372	1170.00	 70 419.00 	 1 369.52 Kè 	05.07.2023	2023-07-06	1.94%
13373	1170.00	 10 805.00 	 133.79 Kè 	20.07.2023	2023-07-21	1.24%
13374	1065.00	 97 984.00 	 1 459.00 Kè 	08.07.2023	2023-07-12	1.49%
13375	1190.00	 18 649.00 	 221.73 Kè 	12.07.2023	2023-07-16	1.19%
13376	1125.00	 92 223.00 	 1 540.19 Kè 	20.07.2023	2023-07-21	1.67%
13377	1008.00	 21 835.00 	 320.43 Kè 	05.07.2023	2023-07-07	1.47%
13378	1002.00	 52 417.00 	 816.99 Kè 	15.07.2023	2023-07-18	1.56%
13379	1137.00	 53 586.00 	 1 006.80 Kè 	05.07.2023	2023-07-08	1.88%
13380	1003.00	 45 329.00 	 670.88 Kè 	01.07.2023	2023-07-05	1.48%
13381	1170.00	 32 514.00 	 399.97 Kè 	06.07.2023	2023-07-09	1.23%
13382	1154.00	 37 982.00 	 749.52 Kè 	11.07.2023	2023-07-12	1.97%
13383	1175.00	 7 810.00 	 112.46 Kè 	10.07.2023	2023-07-14	1.44%
13384	1070.00	 39 163.00 	 459.51 Kè 	19.07.2023	2023-07-23	1.17%
13385	1157.00	 28 858.00 	 360.25 Kè 	06.07.2023	2023-07-09	1.25%
13386	1061.00	 58 444.00 	 814.35 Kè 	07.07.2023	2023-07-10	1.39%
13387	1126.00	 53 268.00 	 1 060.44 Kè 	16.07.2023	2023-07-17	1.99%
13388	1106.00	 28 697.00 	 302.85 Kè 	10.07.2023	2023-07-12	1.06%
13389	1046.00	 92 267.00 	 1 667.04 Kè 	19.07.2023	2023-07-22	1.81%
13390	1048.00	 54 315.00 	 1 013.49 Kè 	25.07.2023	2023-07-26	1.87%
13391	1092.00	 18 288.00 	 270.64 Kè 	12.07.2023	2023-07-15	1.48%
13392	1049.00	 4 011.00 	 42.58 Kè 	17.07.2023	2023-07-18	1.06%
13393	1097.00	 39 746.00 	 684.81 Kè 	06.07.2023	2023-07-07	1.72%
13394	1159.00	 30 423.00 	 550.04 Kè 	14.07.2023	2023-07-17	1.81%
13395	1112.00	 92 534.00 	 1 283.68 Kè 	28.07.2023	2023-08-01	1.39%
13396	1116.00	 85 650.00 	 1 567.85 Kè 	05.07.2023	2023-07-06	1.83%
13397	1130.00	 83 760.00 	 1 397.02 Kè 	14.07.2023	2023-07-18	1.67%
13398	1174.00	 24 679.00 	 434.09 Kè 	16.07.2023	2023-07-18	1.76%
13399	1016.00	 73 071.00 	 1 440.30 Kè 	28.07.2023	2023-07-29	1.97%
13400	1106.00	 52 911.00 	 1 012.09 Kè 	20.07.2023	2023-07-22	1.91%
13401	1087.00	 32 319.00 	 559.89 Kè 	06.07.2023	2023-07-09	1.73%
13402	1119.00	 62 285.00 	 1 095.03 Kè 	11.07.2023	2023-07-15	1.76%
13403	1058.00	 78 848.00 	 1 396.90 Kè 	17.07.2023	2023-07-20	1.77%
13404	1066.00	 17 588.00 	 321.48 Kè 	05.07.2023	2023-07-07	1.83%
13405	1148.00	 90 093.00 	 1 483.63 Kè 	26.07.2023	2023-07-30	1.65%
13406	1194.00	 62 509.00 	 625.96 Kè 	19.07.2023	2023-07-21	1.00%
13407	1196.00	 13 656.00 	 149.05 Kè 	11.07.2023	2023-07-13	1.09%
13408	1155.00	 83 542.00 	 1 421.60 Kè 	03.07.2023	2023-07-06	1.70%
13409	1138.00	 98 019.00 	 1 541.70 Kè 	11.07.2023	2023-07-13	1.57%
13410	1079.00	 75 849.00 	 1 379.75 Kè 	02.07.2023	2023-07-03	1.82%
13411	1010.00	 61 106.00 	 613.39 Kè 	23.07.2023	2023-07-26	1.00%
13412	1098.00	 37 044.00 	 734.39 Kè 	14.07.2023	2023-07-18	1.98%
13413	1048.00	 94 382.00 	 1 449.59 Kè 	24.07.2023	2023-07-25	1.54%
13414	1145.00	 35 577.00 	 708.68 Kè 	15.07.2023	2023-07-17	1.99%
13415	1059.00	 20 219.00 	 390.31 Kè 	18.07.2023	2023-07-19	1.93%
13416	1162.00	 87 704.00 	 1 045.35 Kè 	12.07.2023	2023-07-14	1.19%
13417	1179.00	 18 821.00 	 208.75 Kè 	19.07.2023	2023-07-20	1.11%
13418	1072.00	 34 450.00 	 620.36 Kè 	06.07.2023	2023-07-08	1.80%
13419	1022.00	 66 005.00 	 717.59 Kè 	09.07.2023	2023-07-13	1.09%
13420	1105.00	 48 082.00 	 842.39 Kè 	21.07.2023	2023-07-22	1.75%
13421	1069.00	 73 985.00 	 1 287.35 Kè 	16.07.2023	2023-07-17	1.74%
13422	1078.00	 6 732.00 	 97.16 Kè 	09.07.2023	2023-07-10	1.44%
13423	1065.00	 58 255.00 	 686.38 Kè 	28.07.2023	2023-07-29	1.18%
13424	1136.00	 39 681.00 	 554.02 Kè 	03.07.2023	2023-07-06	1.40%
13425	1177.00	 73 594.00 	 1 330.28 Kè 	01.07.2023	2023-07-05	1.81%
13426	1012.00	 35 663.00 	 409.14 Kè 	19.07.2023	2023-07-22	1.15%
13427	1096.00	 38 084.00 	 687.15 Kè 	21.07.2023	2023-07-25	1.80%
13428	1094.00	 34 135.00 	 358.74 Kè 	17.07.2023	2023-07-19	1.05%
13429	1132.00	 37 014.00 	 406.81 Kè 	05.07.2023	2023-07-06	1.10%
13430	1117.00	 85 771.00 	 916.53 Kè 	26.07.2023	2023-07-30	1.07%
13431	1049.00	 92 409.00 	 1 233.30 Kè 	07.07.2023	2023-07-08	1.33%
13432	1100.00	 58 682.00 	 871.53 Kè 	23.07.2023	2023-07-26	1.49%
13433	1131.00	 32 415.00 	 339.75 Kè 	05.07.2023	2023-07-06	1.05%
13434	1154.00	 93 199.00 	 1 847.82 Kè 	02.07.2023	2023-07-05	1.98%
13435	1109.00	 58 321.00 	 675.84 Kè 	27.07.2023	2023-07-29	1.16%
13436	1016.00	 44 353.00 	 624.19 Kè 	08.07.2023	2023-07-10	1.41%
13437	1120.00	 94 139.00 	 1 567.04 Kè 	27.07.2023	2023-07-30	1.66%
13438	1170.00	 69 697.00 	 1 221.01 Kè 	12.07.2023	2023-07-16	1.75%
13439	1018.00	 33 174.00 	 593.27 Kè 	28.07.2023	2023-07-31	1.79%
13440	1045.00	 15 267.00 	 249.80 Kè 	09.07.2023	2023-07-13	1.64%
13441	1183.00	 77 865.00 	 1 108.82 Kè 	08.07.2023	2023-07-10	1.42%
13442	1113.00	 37 965.00 	 444.09 Kè 	15.07.2023	2023-07-17	1.17%
13443	1046.00	 10 137.00 	 107.98 Kè 	26.07.2023	2023-07-29	1.07%
13444	1134.00	 3 568.00 	 62.29 Kè 	11.07.2023	2023-07-13	1.75%
13445	1073.00	 68 688.00 	 1 069.92 Kè 	09.07.2023	2023-07-13	1.56%
13446	1021.00	 76 857.00 	 1 447.45 Kè 	12.07.2023	2023-07-15	1.88%
13447	1135.00	 28 972.00 	 444.22 Kè 	28.07.2023	2023-08-01	1.53%
13448	1087.00	 41 945.00 	 751.06 Kè 	18.07.2023	2023-07-20	1.79%
13449	1014.00	 8 649.00 	 103.64 Kè 	27.07.2023	2023-07-29	1.20%
13450	1122.00	 98 346.00 	 984.20 Kè 	02.07.2023	2023-07-05	1.00%
13451	1199.00	 13 156.00 	 257.25 Kè 	18.07.2023	2023-07-21	1.96%
13452	1105.00	 35 749.00 	 634.74 Kè 	05.07.2023	2023-07-09	1.78%
13453	1052.00	 86 933.00 	 1 650.06 Kè 	07.07.2023	2023-07-09	1.90%
13454	1197.00	 72 790.00 	 770.70 Kè 	26.07.2023	2023-07-29	1.06%
13455	1144.00	 88 395.00 	 1 047.17 Kè 	16.07.2023	2023-07-19	1.18%
13456	1172.00	 17 194.00 	 261.22 Kè 	02.07.2023	2023-07-05	1.52%
13457	1171.00	 71 416.00 	 717.21 Kè 	01.07.2023	2023-07-05	1.00%
13458	1068.00	 39 598.00 	 532.19 Kè 	09.07.2023	2023-07-12	1.34%
13459	1033.00	 15 767.00 	 290.17 Kè 	09.07.2023	2023-07-12	1.84%
13460	1045.00	 80 098.00 	 1 015.24 Kè 	28.07.2023	2023-07-31	1.27%
13461	1031.00	 35 550.00 	 444.13 Kè 	05.07.2023	2023-07-08	1.25%
13462	1108.00	 39 292.00 	 468.50 Kè 	08.07.2023	2023-07-12	1.19%
13463	1105.00	 70 051.00 	 1 358.50 Kè 	12.07.2023	2023-07-13	1.94%
13464	1145.00	 99 454.00 	 1 134.44 Kè 	09.07.2023	2023-07-13	1.14%
13465	1057.00	 75 628.00 	 936.47 Kè 	26.07.2023	2023-07-28	1.24%
13466	1196.00	 25 205.00 	 345.39 Kè 	23.07.2023	2023-07-24	1.37%
13467	1190.00	 53 005.00 	 873.53 Kè 	24.07.2023	2023-07-27	1.65%
13468	1058.00	 95 324.00 	 1 096.41 Kè 	07.07.2023	2023-07-11	1.15%
13469	1129.00	 22 600.00 	 243.52 Kè 	28.07.2023	2023-08-01	1.08%
13470	1174.00	 50 747.00 	 965.10 Kè 	28.07.2023	2023-07-29	1.90%
13471	1034.00	 83 585.00 	 1 071.75 Kè 	05.07.2023	2023-07-07	1.28%
13472	1199.00	 43 096.00 	 625.80 Kè 	22.07.2023	2023-07-26	1.45%
13473	1125.00	 32 758.00 	 541.61 Kè 	18.07.2023	2023-07-22	1.65%
13474	1084.00	 70 763.00 	 1 223.99 Kè 	08.07.2023	2023-07-12	1.73%
13475	1091.00	 74 438.00 	 1 106.82 Kè 	01.07.2023	2023-07-03	1.49%
